Zentrygon albifacies,Least Concern
Zentrygon carrikeri,Endangered
Zentrygon chiriquensis,Least Concern
Zentrygon costaricensis,Least Concern
Zentrygon frenata,Least Concern
Zentrygon goldmani,Near Threatened
Zentrygon lawrencii,Least Concern
Zentrygon linearis,Least Concern
Reinwardtoena browni,Near Threatened
Reinwardtoena crassirostris,Least Concern
Reinwardtoena reinwardti,Least Concern
Turacoena manadensis,Least Concern
Turacoena modesta,Near Threatened
Turacoena sulaensis,Least Concern
Macropygia amboinensis,Least Concern
Macropygia cinnamomea,Near Threatened
Macropygia doreya,Unknown
Macropygia emiliana,Least Concern
Macropygia macassariensis,Least Concern
Macropygia mackinlayi,Least Concern
Macropygia magna,Least Concern
Macropygia modiglianii,Unknown
Macropygia nigrirostris,Least Concern
Macropygia phasianella,Least Concern
Macropygia ruficeps,Least Concern
Macropygia rufipennis,Least Concern
Macropygia tenuirostris,Least Concern
Macropygia timorlaoensis,Least Concern
Macropygia unchall,Least Concern
Ectopistes migratorius,Extinct
Patagioenas araucana,Least Concern
Patagioenas caribaea,Vulnerable
Patagioenas cayennensis,Least Concern
Patagioenas corensis,Least Concern
Patagioenas fasciata,Least Concern
Patagioenas flavirostris,Least Concern
Patagioenas goodsoni,Least Concern
Patagioenas inornata,Near Threatened
Patagioenas leucocephala,Near Threatened
Patagioenas maculosa,Least Concern
Patagioenas nigrirostris,Least Concern
Patagioenas oenops,Near Threatened
Patagioenas picazuro,Least Concern
Patagioenas plumbea,Least Concern
Patagioenas speciosa,Least Concern
Patagioenas squamosa,Least Concern
Patagioenas subvinacea,Least Concern
Spilopelia chinensis,Least Concern
Spilopelia senegalensis,Least Concern
Nesoenas mayeri,Vulnerable
Nesoenas picturatus,Least Concern
Nesoenas rodericanus,Extinct
Aplopelia larvata,Least Concern
Streptopelia bitorquata,Least Concern
Streptopelia capicola,Least Concern
Streptopelia decaocto,Least Concern
Streptopelia decipiens,Least Concern
Streptopelia dusumieri,Vulnerable
Streptopelia hypopyrrha,Least Concern
Streptopelia lugens,Least Concern
Streptopelia orientalis,Least Concern
Streptopelia reichenowi,Least Concern
Streptopelia roseogrisea,Least Concern
Streptopelia semitorquata,Least Concern
Streptopelia tranquebarica,Least Concern
Streptopelia turtur,Vulnerable
Streptopelia vinacea,Least Concern
Streptopelia xanthocycla,Least Concern
Columba albinucha,Least Concern
Columba albitorques,Least Concern
Columba argentina,Critically Endangered
Columba arquatrix,Least Concern
Columba bollii,Least Concern
Columba delegorguei,Least Concern
Columba elphinstonii,Vulnerable
Columba eversmanni,Vulnerable
Columba guinea,Least Concern
Columba hodgsonii,Least Concern
Columba iriditorques,Least Concern
Columba janthina,Least Concern
Columba jouyi,Extinct
Columba junoniae,Near Threatened
Columba leucomela,Least Concern
Columba leuconota,Least Concern
Columba livia,Least Concern
Columba malherbii,Near Threatened
Columba oenas,Least Concern
Columba oliviae,Least Concern
Columba pallidiceps,Vulnerable
Columba palumboides,Near Threatened
Columba palumbus,Least Concern
Columba pollenii,Near Threatened
Columba pulchricollis,Least Concern
Columba punicea,Vulnerable
Columba rupestris,Least Concern
Columba sjostedti,Least Concern
Columba thomensis,Endangered
Columba torringtoniae,Vulnerable
Columba trocaz,Least Concern
Columba unicincta,Least Concern
Columba versicolor,Extinct
Columba vitiensis,Least Concern
Chalcophaps indica,Least Concern
Chalcophaps longirostris,Least Concern
Chalcophaps stephani,Least Concern
Oena capensis,Least Concern
Turtur abyssinicus,Least Concern
Turtur afer,Least Concern
Turtur brehmeri,Least Concern
Turtur chalcospilos,Least Concern
Turtur tympanistria,Least Concern
Treron affinis,Least Concern
Treron apicauda,Least Concern
Treron aromaticus,Near Threatened
Treron australis,Least Concern
Treron axillaris,Least Concern
Treron bicinctus,Least Concern
Treron calvus,Least Concern
Treron capellei,Vulnerable
Treron chloropterus,Near Threatened
Treron curvirostra,Least Concern
Treron floris,Vulnerable
Treron formosae,Near Threatened
Treron fulvicollis,Vulnerable
Treron griseicauda,Least Concern
Treron griveaudi,Endangered
Treron olax,Least Concern
Treron oxyurus,Near Threatened
Treron pembaensis,Vulnerable
Treron phayrei,Near Threatened
Treron phoenicopterus,Least Concern
Treron pompadora,Least Concern
Treron psittaceus,Endangered
Treron sanctithomae,Endangered
Treron seimundi,Least Concern
Treron sieboldii,Least Concern
Treron sphenurus,Least Concern
Treron teysmannii,Near Threatened
Treron vernans,Least Concern
Treron waalia,Least Concern
Phapitreron amethystinus,Least Concern
Phapitreron brunneiceps,Vulnerable
Phapitreron cinereiceps,Endangered
Phapitreron leucotis,Least Concern
Gallicolumba crinigera,Vulnerable
Gallicolumba keayi,Critically Endangered
Gallicolumba luzonica,Near Threatened
Gallicolumba menagei,Critically Endangered
Gallicolumba platenae,Critically Endangered
Gallicolumba rufigula,Least Concern
Gallicolumba tristigmata,Least Concern
Henicophaps albifrons,Least Concern
Henicophaps foersteri,Vulnerable
Pampusana beccarii,Least Concern
Pampusana canifrons,Endangered
Pampusana erythroptera,Critically Endangered
Pampusana ferruginea,Extinct
Pampusana hoedtii,Endangered
Pampusana jobiensis,Least Concern
Pampusana kubaryi,Endangered
Pampusana norfolkensis,Extinct
Pampusana rubescens,Endangered
Pampusana salamonis,Extinct
Pampusana sanctaecrucis,Endangered
Pampusana stairi,Least Concern
Pampusana xanthonura,Near Threatened
Leucosarcia melanoleuca,Least Concern
Phaps chalcoptera,Least Concern
Phaps elegans,Least Concern
Phaps histrionica,Least Concern
Geopelia cuneata,Least Concern
Geopelia humeralis,Least Concern
Geopelia maugeus,Least Concern
Geopelia placida,Least Concern
Geopelia striata,Least Concern
Petrophassa albipennis,Least Concern
Petrophassa rufipennis,Least Concern
Ocyphaps lophotes,Least Concern
Geophaps plumifera,Least Concern
Geophaps scripta,Least Concern
Geophaps smithii,Least Concern
Trugon terrestris,Least Concern
Microgoura meeki,Extinct
Otidiphaps nobilis,Least Concern
Goura cristata,Vulnerable
Goura scheepmakeri,Vulnerable
Goura sclaterii,Near Threatened
Goura victoria,Near Threatened
Didunculus strigirostris,Critically Endangered
Raphus cucullatus,Extinct
Pezophaps solitaria,Extinct
Caloenas maculata,Extinct
Caloenas nicobarica,Near Threatened
Hemiphaga chathamensis,Vulnerable
Hemiphaga novaeseelandiae,Least Concern
Cryptophaps poecilorrhoa,Least Concern
Lopholaimus antarcticus,Least Concern
Gymnophaps albertisii,Least Concern
Gymnophaps mada,Least Concern
Gymnophaps solomonensis,Least Concern
Gymnophaps stalkeri,Least Concern
Ducula aenea,Near Threatened
Ducula aurorae,Endangered
Ducula badia,Least Concern
Ducula bakeri,Least Concern
Ducula basilica,Least Concern
Ducula bicolor,Least Concern
Ducula brenchleyi,Near Threatened
Ducula carola,Vulnerable
Ducula chalconota,Least Concern
Ducula cineracea,Near Threatened
Ducula concinna,Least Concern
Ducula cuprea,Least Concern
Ducula finschii,Near Threatened
Ducula forsteni,Least Concern
Ducula galeata,Endangered
Ducula geelvinkiana,Least Concern
Ducula goliath,Near Threatened
Ducula lacernulata,Least Concern
Ducula latrans,Least Concern
Ducula luctuosa,Least Concern
Ducula melanochroa,Least Concern
Ducula mindorensis,Near Threatened
Ducula mullerii,Least Concern
Ducula myristicivora,Least Concern
Ducula neglecta,Least Concern
Ducula nicobarica,Near Threatened
Ducula oceanica,Vulnerable
Ducula oenothorax,Near Threatened
Ducula pacifica,Least Concern
Ducula perspicillata,Least Concern
Ducula pickeringii,Vulnerable
Ducula pinon,Least Concern
Ducula pistrinaria,Least Concern
Ducula poliocephala,Near Threatened
Ducula radiata,Least Concern
Ducula rosacea,Near Threatened
Ducula rubricera,Least Concern
Ducula rufigaster,Least Concern
Ducula spilorrhoa,Least Concern
Ducula subflavescens,Near Threatened
Ducula whartoni,Least Concern
Ducula zoeae,Least Concern
Megaloprepia formosa,Least Concern
Megaloprepia magnifica,Unknown
Ramphiculus fischeri,Unknown
Ramphiculus gularis,Least Concern
Ramphiculus jambu,Near Threatened
Ramphiculus leclancheri,Least Concern
Ramphiculus mangoliensis,Near Threatened
Ramphiculus marchei,Vulnerable
Ramphiculus merrilli,Near Threatened
Ramphiculus occipitalis,Least Concern
Ramphiculus subgularis,Vulnerable
Alectroenas madagascariensis,Least Concern
Alectroenas nitidissimus,Extinct
Alectroenas pulcherrimus,Least Concern
Alectroenas sganzini,Near Threatened
Ptilinopus alligator,Least Concern
Ptilinopus arcanus,Critically Endangered
Ptilinopus aurantiifrons,Least Concern
Ptilinopus chalcurus,Vulnerable
Ptilinopus chrysogaster,Endangered
Ptilinopus cinctus,Least Concern
Ptilinopus coralensis,Near Threatened
Ptilinopus coronulatus,Least Concern
Ptilinopus dohertyi,Vulnerable
Ptilinopus dupetithouarsii,Least Concern
Ptilinopus eugeniae,Least Concern
Ptilinopus granulifrons,Vulnerable
Ptilinopus greyi,Least Concern
Ptilinopus hernsheimi,Least Concern
Ptilinopus holosericea,Least Concern
Ptilinopus huttoni,Critically Endangered
Ptilinopus hyogastrus,Least Concern
Ptilinopus insolitus,Least Concern
Ptilinopus insularis,Vulnerable
Ptilinopus iozonus,Least Concern
Ptilinopus layardi,Near Threatened
Ptilinopus luteovirens,Least Concern
Ptilinopus melanospilus,Least Concern
Ptilinopus mercierii,Extinct
Ptilinopus monacha,Least Concern
Ptilinopus nainus,Least Concern
Ptilinopus ornatus,Least Concern
Ptilinopus pelewensis,Least Concern
Ptilinopus perlatus,Least Concern
Ptilinopus perousii,Least Concern
Ptilinopus ponapensis,Least Concern
Ptilinopus porphyraceus,Least Concern
Ptilinopus porphyreus,Least Concern
Ptilinopus pulchellus,Least Concern
Ptilinopus purpuratus,Least Concern
Ptilinopus rarotongensis,Near Threatened
Ptilinopus regina,Least Concern
Ptilinopus richardsii,Least Concern
Ptilinopus rivoli,Least Concern
Ptilinopus roseicapilla,Near Threatened
Ptilinopus solomonensis,Least Concern
Ptilinopus speciosus,Least Concern
Ptilinopus superbus,Least Concern
Ptilinopus tannensis,Least Concern
Ptilinopus victor,Least Concern
Ptilinopus viridis,Least Concern
Ptilinopus wallacii,Least Concern
Opisthocomus hoazin,Least Concern
Psophia crepitans,Least Concern
Psophia leucoptera,Least Concern
Psophia viridis,Vulnerable
Aramus guarauna,Least Concern
Balearica pavonina,Vulnerable
Balearica regulorum,Endangered
Leucogeranus leucogeranus,Critically Endangered
Antigone antigone,Vulnerable
Antigone canadensis,Least Concern
Antigone rubicunda,Least Concern
Antigone vipio,Vulnerable
Grus americana,Endangered
Grus carunculata,Vulnerable
Grus grus,Least Concern
Grus japonensis,Vulnerable
Grus monacha,Vulnerable
Grus nigricollis,Near Threatened
Grus paradisea,Vulnerable
Grus virgo,Least Concern
Podica senegalensis,Least Concern
Heliornis fulica,Least Concern
Heliopais personatus,Critically Endangered
Mentocrex beankaensis,Vulnerable
Mentocrex kioloides,Least Concern
Rallicula forbesi,Least Concern
Rallicula leucospila,Least Concern
Rallicula mayri,Least Concern
Rallicula rubra,Least Concern
Sarothrura affinis,Least Concern
Sarothrura ayresi,Critically Endangered
Sarothrura boehmi,Least Concern
Sarothrura elegans,Least Concern
Sarothrura insularis,Least Concern
Sarothrura lugens,Least Concern
Sarothrura pulchra,Least Concern
Sarothrura rufa,Least Concern
Sarothrura watersi,Near Threatened
Anurolimnas castaneiceps,Least Concern
Pardirallus maculatus,Least Concern
Pardirallus nigricans,Least Concern
Pardirallus sanguinolentus,Least Concern
Mustelirallus albicollis,Least Concern
Mustelirallus cerverai,Critically Endangered
Mustelirallus colombianus,Data Deficient
Mustelirallus erythrops,Least Concern
Amaurolimnas concolor,Least Concern
Aramides albiventris,Least Concern
Aramides axillaris,Least Concern
Aramides cajaneus,Least Concern
Aramides calopterus,Least Concern
Aramides mangle,Least Concern
Aramides saracura,Least Concern
Aramides wolfi,Vulnerable
Aramides ypecaha,Least Concern
Canirallus oculeus,Least Concern
Rallus aequatorialis,Unknown
Rallus antarcticus,Vulnerable
Rallus aquaticus,Least Concern
Rallus caerulescens,Least Concern
Rallus crepitans,Least Concern
Rallus elegans,Near Threatened
Rallus indicus,Least Concern
Rallus limicola,Least Concern
Rallus longirostris,Least Concern
Rallus madagascariensis,Vulnerable
Rallus obsoletus,Near Threatened
Rallus semiplumbeus,Vulnerable
Rallus tenuirostris,Near Threatened
Rallus wetmorei,Endangered
Rougetius rougetii,Near Threatened
Crecopsis egregia,Least Concern
Dryolimnas augusti,Extinct
Dryolimnas cuvieri,Least Concern
Aphanapteryx bonasia,Extinct
Erythromachus leguati,Extinct
Diaphorapteryx hawkinsi,Extinct
Aphanocrex podarces,Extinct
Mundia elpenor,Extinct
Crex crex,Least Concern
Aramidopsis plateni,Vulnerable
Lewinia mirifica,Data Deficient
Lewinia muelleri,Vulnerable
Lewinia pectoralis,Least Concern
Lewinia striata,Least Concern
Gallirallus australis,Vulnerable
Gallirallus calayanensis,Vulnerable
Gallirallus castaneoventris,Least Concern
Gallirallus dieffenbachii,Extinct
Gallirallus insignis,Near Threatened
Gallirallus lafresnayanus,Extinct
Gallirallus modestus,Extinct
Gallirallus okinawae,Endangered
Gallirallus owstoni,Critically Endangered
Gallirallus pacificus,Extinct
Gallirallus philippensis,Least Concern
Gallirallus poecilopterus,Extinct
Gallirallus rovianae,Least Concern
Gallirallus sylvestris,Endangered
Gallirallus torquatus,Least Concern
Gallirallus wakensis,Extinct
Gallirallus wallacii,Vulnerable
Gallirallus woodfordi,Least Concern
Himantornis haematopus,Least Concern
Gymnocrex plumbeiventris,Least Concern
Gymnocrex rosenbergii,Vulnerable
Gymnocrex talaudensis,Endangered
Porphyriops melanops,Least Concern
Tribonyx mortierii,Least Concern
Tribonyx ventralis,Least Concern
Porzana carolina,Least Concern
Porzana fluminea,Least Concern
Porzana porzana,Least Concern
Paragallinula angulata,Least Concern
Gallinula chloropus,Least Concern
Gallinula comeri,Vulnerable
Gallinula galeata,Least Concern
Gallinula nesiotis,Extinct
Gallinula pacifica,Extinct
Gallinula silvestris,Critically Endangered
Gallinula tenebrosa,Least Concern
Fulica alai,Near Threatened
Fulica americana,Least Concern
Fulica ardesiaca,Least Concern
Fulica armillata,Least Concern
Fulica atra,Least Concern
Fulica cornuta,Near Threatened
Fulica cristata,Least Concern
Fulica gigantea,Least Concern
Fulica leucoptera,Least Concern
Fulica newtonii,Extinct
Fulica rufifrons,Least Concern
Porphyrio albus,Extinct
Porphyrio alleni,Least Concern
Porphyrio flavirostris,Least Concern
Porphyrio hochstetteri,Endangered
Porphyrio mantelli,Extinct
Porphyrio martinica,Least Concern
Porphyrio paepae,Extinct
Porphyrio porphyrio,Unknown
Rufirallus fasciatus,Least Concern
Rufirallus leucopyrrhus,Least Concern
Rufirallus schomburgkii,Least Concern
Rufirallus viridis,Least Concern
Rufirallus xenopterus,Vulnerable
Coturnicops exquisitus,Least Concern
Coturnicops noveboracensis,Least Concern
Laterallus albigularis,Least Concern
Laterallus exilis,Least Concern
Laterallus flaviventer,Least Concern
Laterallus jamaicensis,Endangered
Laterallus levraudi,Vulnerable
Laterallus melanophaius,Least Concern
Laterallus notatus,Least Concern
Laterallus rogersi,Vulnerable
Laterallus ruber,Least Concern
Laterallus spilonota,Vulnerable
Laterallus spiloptera,Vulnerable
Poliolimnas cinereus,Least Concern
Megacrex inepta,Least Concern
Aenigmatolimnas marginalis,Least Concern
Gallicrex cinerea,Least Concern
Amaurornis isabellina,Least Concern
Amaurornis magnirostris,Vulnerable
Amaurornis moluccana,Least Concern
Amaurornis olivacea,Least Concern
Amaurornis phoenicurus,Least Concern
Rallina canningi,Least Concern
Rallina eurizonoides,Least Concern
Rallina fasciata,Least Concern
Rallina tricolor,Least Concern
Zapornia akool,Least Concern
Zapornia astrictocarpus,Extinct
Zapornia atra,Vulnerable
Zapornia bicolor,Least Concern
Zapornia flavirostra,Least Concern
Zapornia fusca,Least Concern
Zapornia monasa,Extinct
Zapornia nigra,Extinct
Zapornia olivieri,Endangered
Zapornia palmeri,Extinct
Zapornia parva,Least Concern
Zapornia paykullii,Near Threatened
Zapornia pusilla,Least Concern
Zapornia sandwichensis,Extinct
Zapornia tabuensis,Least Concern
Pluvianellus socialis,Vulnerable
Chionis albus,Least Concern
Chionis minor,Least Concern
Hesperoburhinus bistriatus,Least Concern
Hesperoburhinus superciliaris,Least Concern
Esacus magnirostris,Near Threatened
Esacus recurvirostris,Near Threatened
Burhinus capensis,Least Concern
Burhinus grallarius,Least Concern
Burhinus indicus,Least Concern
Burhinus oedicnemus,Least Concern
Burhinus senegalensis,Least Concern
Burhinus vermiculatus,Least Concern
Pluvianus aegyptius,Least Concern
Cladorhynchus leucocephalus,Least Concern
Recurvirostra americana,Least Concern
Recurvirostra andina,Least Concern
