Rukia ruki,0,
Megazosterops palauensis,0,
Heleia crassirostris,0,
Heleia dohertyi,0,
Heleia goodfellowi,0,
Heleia javanica,0,
Heleia muelleri,0,
Heleia pinaiae,0,
Heleia squamiceps,0,
Heleia squamifrons,0,
Heleia superciliaris,0,
Heleia wallacei,0,
Apalopteron familiare,0,
Tephrozosterops stalkeri,0,
Zosterops abyssinicus,0,
Zosterops albogularis,0,
Zosterops aldabrensis,0,
Zosterops anderssoni,0,
Zosterops anjuanensis,0,
Zosterops anomalus,0,
Zosterops atricapilla,0,
Zosterops atriceps,0,
Zosterops atrifrons,0,
Zosterops auriventer,0,
Zosterops borbonicus,0,
Zosterops brunneus,0,
Zosterops buruensis,0,
Zosterops ceylonensis,0,
Zosterops chloris,0,
Zosterops chloronothos,0,
Zosterops chrysolaemus,0,
Zosterops cinereus,0,
Zosterops citrinella,0,
Zosterops comorensis,0,
Zosterops consobrinorum,0,
Zosterops conspicillatus,0,
Zosterops crookshanki,0,
Zosterops dehaani,0,
Zosterops emiliae,0,
Zosterops erythropleurus,1,单型种(全);-----------------------------------------------------;2019-10-6 广西南宁青秀山;2021-12-25 厦门天竺山
Zosterops eurycricotus,0,
Zosterops everetti,0,
Zosterops explorator,0,
Zosterops feae,0,
Zosterops ficedulinus,0,
Zosterops finschii,0,
Zosterops flavifrons,0,
Zosterops flavilateralis,0,
Zosterops flavissimus,0,
Zosterops flavus,0,
Zosterops fuscicapilla,0,
Zosterops gibbsi,0,
Zosterops grayi,0,
Zosterops griseotinctus,0,
Zosterops griseovirescens,0,
Zosterops hamlini,0,
Zosterops hypolais,0,
Zosterops hypoxanthus,0,
Zosterops inornatus,0,
Zosterops japonicus,0,
Zosterops kikuyuensis,0,
Zosterops kirki,0,
Zosterops kuehni,0,
Zosterops kulambangrae,0,
Zosterops lacertosus,0,
Zosterops lateralis,1,16个亚种;-----------------------------------------------------;2018-1-14 新西兰奥克兰West Spring公园(lateralis)
Zosterops leucophaeus,0,
Zosterops lugubris,0,
Zosterops luteirostris,0,
Zosterops luteus,0,
Zosterops maderaspatanus,0,
Zosterops mauritianus,0,
Zosterops mayottensis,0,
Zosterops mbuluensis,0,
Zosterops meeki,0,
Zosterops melanocephalus,0,
Zosterops melanurus,0,
Zosterops meratusensis,0,
Zosterops metcalfii,0,
Zosterops meyeni,0,
Zosterops minor,0,
Zosterops minutus,0,
Zosterops modestus,0,
Zosterops mouroniensis,0,
Zosterops murphyi,0,
Zosterops mysorensis,0,
Zosterops natalis,0,
Zosterops nehrkorni,0,
Zosterops nigrorum,0,
Zosterops novaeguineae,0,
Zosterops oblitus,0,
Zosterops oleagineus,0,
Zosterops olivaceus,0,
Zosterops pallidus,0,
Zosterops palpebrosus,1,7个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Zosterops paruhbesar,0,
Zosterops poliogastrus,0,
Zosterops ponapensis,0,
Zosterops rendovae,0,
Zosterops rennellianus,0,
Zosterops rotensis,0,
Zosterops samoensis,0,
Zosterops sanctaecrucis,0,
Zosterops semiflavus,0,
Zosterops semperi,0,
Zosterops senegalensis,0,
Zosterops silvanus,0,
Zosterops simplex,1,5个亚种;-----------------------------------------------------;2017-12 厦门前埔(simplex);2022-1-19 海南尖峰岭(hainanus)
Zosterops socotranus,0,
Zosterops somadikartai,0,
Zosterops splendidus,0,
Zosterops stalkeri,0,
Zosterops stenocricotus,0,
Zosterops strenuus,0,
Zosterops stresemanni,0,
Zosterops stuhlmanni,0,
Zosterops superciliosus,0,
Zosterops tenuirostris,0,
Zosterops tetiparius,0,
Zosterops uropygialis,0,
Zosterops vaughani,0,
Zosterops vellalavella,0,
Zosterops virens,0,
Zosterops winifredae,0,
Zosterops xanthochroa,0,
Timalia pileata,0,
Dumetia atriceps,0,
Dumetia hyperythra,0,
Mixornis bornensis,0,
Mixornis flavicollis,0,
Mixornis gularis,0,
Mixornis kelleyi,0,
Mixornis prillwitzi,0,
Macronus ptilosus,0,
Macronus striaticeps,0,
Cyanoderma ambiguum,0,
Cyanoderma bicolor,0,
Cyanoderma chrysaeum,0,
Cyanoderma erythropterum,0,
Cyanoderma melanothorax,0,
Cyanoderma pyrrhops,0,
Cyanoderma ruficeps,1,7个亚种;-----------------------------------------------------;2018-11-12 厦门天竺山森林公园(davidi);2020-11-2 西安祥裕森林公园(davidi)
Cyanoderma rufifrons,0,
Spelaeornis badeigularis,0,
Spelaeornis caudatus,0,
Spelaeornis chocolatinus,0,
Spelaeornis kinneari,0,
Spelaeornis longicaudatus,0,
Spelaeornis oatesi,0,
Spelaeornis reptatus,0,
Spelaeornis troglodytoides,0,
Melanocichla calva,0,
Melanocichla lugubris,0,
Pomatorhinus bornensis,0,
Pomatorhinus ferruginosus,0,
Pomatorhinus horsfieldii,0,
Pomatorhinus melanurus,0,
Pomatorhinus montanus,1,2个亚种;-----------------------------------------------------;2019-5-7 香港公园尤德观鸟园
Pomatorhinus musicus,0,
Pomatorhinus ochraceiceps,0,
Pomatorhinus phayrei,0,
Pomatorhinus ruficollis,1,13个亚种;-----------------------------------------------------;2018-11-12 厦门天竺山森林公园(stridulus);2020-11-2 西安祥裕森林公园(styani);2022-1-20 海南尖峰岭(nigrostellatus)
Pomatorhinus schisticeps,0,
Pomatorhinus superciliaris,0,
Erythrogenys erythrocnemis,0,
Erythrogenys erythrogenys,0,
Erythrogenys gravivox,0,
Erythrogenys hypoleucos,17,5个亚种;-----------------------------------------------------;2022-1-19 海南尖峰岭(hainana)
Erythrogenys mcclellandi,0,
Erythrogenys swinhoei,1,单型种(全);-----------------------------------------------------;2019-4-6 福州森林公园
Stachyris grammiceps,0,
Stachyris herberti,0,
Stachyris humei,0,
Stachyris leucotis,0,
Stachyris maculata,0,
Stachyris nigriceps,0,
Stachyris nigricollis,0,
Stachyris nonggangensis,0,
Stachyris oglei,0,
Stachyris poliocephala,0,
Stachyris roberti,0,
Stachyris strialata,0,
Stachyris thoracica,0,
Graminicola bengalensis,0,
Graminicola striatus,0,
Turdinus atrigularis,0,
Turdinus macrodactylus,0,
Turdinus marmoratus,0,
Malacocincla abbotti,0,
Malacocincla perspicillata,0,
Malacocincla sepiaria,0,
Gampsorhynchus rufulus,0,
Gampsorhynchus torquatus,0,
Schoeniparus brunneus,1,4个亚种;-----------------------------------------------------;2022-1-20 海南尖峰岭(argutus)
Schoeniparus castaneceps,0,
Schoeniparus cinereus,0,
Schoeniparus dubius,0,
Schoeniparus klossi,0,
Schoeniparus rufogularis,0,
Schoeniparus variegaticeps,0,
Pellorneum albiventre,0,
Pellorneum bicolor,0,
Pellorneum buettikoferi,0,
Pellorneum capistratoides,0,
Pellorneum capistratum,0,
Pellorneum celebense,0,
Pellorneum cinereiceps,0,
Pellorneum fuscocapillus,0,
Pellorneum malaccense,0,
Pellorneum nigrocapitatum,0,
Pellorneum palustre,0,
Pellorneum pyrrogenys,0,
Pellorneum rostratum,0,
Pellorneum ruficeps,0,
Pellorneum tickelli,0,
Laticilla burnesii,0,
Laticilla cinerascens,0,
Illadopsis albipectus,0,
Illadopsis cleaveri,0,
Illadopsis distans,0,
Illadopsis fulvescens,0,
Illadopsis puveli,0,
Illadopsis pyrrhoptera,0,
Illadopsis rufescens,0,
Illadopsis rufipennis,0,
Illadopsis turdina,0,
Kenopia striata,0,
Malacopteron affine,0,
Malacopteron albogulare,0,
Malacopteron cinereum,0,
Malacopteron magnirostre,0,
Malacopteron magnum,0,
Malacopteron palawanense,0,
Gypsophila annamensis,0,
Gypsophila brevicaudata,0,
Gypsophila calcicola,0,
Gypsophila crassa,0,
Gypsophila crispifrons,0,
Gypsophila rufipectus,0,
Ptilocichla falcata,0,
Ptilocichla leucogrammica,0,
Ptilocichla mindanensis,0,
Napothera albostriata,0,
Napothera danjoui,0,
Napothera epilepidota,17,13个亚种;-----------------------------------------------------;2022-1-20 海南尖峰岭(hainana)
Napothera malacoptila,0,
Napothera naungmungensis,0,
Napothera pasquieri,0,
Alcippe brunneicauda,0,
Alcippe davidi,1,2个亚种;-----------------------------------------------------;2020-11-2 西安祥裕森林公园(davidi)
Alcippe fratercula,0,
Alcippe grotei,0,
Alcippe hueti,1,2个亚种(全);-----------------------------------------------------;2018-11-12 厦门天竺山森林公园(hueti);2022-1-19 海南尖峰岭(rufescentior)
Alcippe morrisonia,0,
Alcippe nipalensis,0,
Alcippe peracensis,0,
Alcippe poioicephala,0,
Alcippe pyrrhoptera,0,
Grammatoptila striata,0,
Cutia legalleni,0,
Cutia nipalensis,0,
Laniellus albonotatus,0,
Laniellus langbianis,0,
Trochalopteron affine,0,
Trochalopteron austeni,0,
Trochalopteron chrysopterum,0,
Trochalopteron elliotii,1,单型种(全);-----------------------------------------------------;2020-11-2 西安祥裕森林公园
Trochalopteron erythrocephalum,0,
Trochalopteron formosum,0,
Trochalopteron henrici,1,单型种(全);-----------------------------------------------------;2020-7-25 拉萨罗布林卡
Trochalopteron imbricatum,0,
Trochalopteron lineatum,1,5个亚种;-----------------------------------------------------;2020-8-2 西藏吉隆镇扎村(setafer)
Trochalopteron melanostigma,0,
Trochalopteron milnei,1,4个亚种;-----------------------------------------------------;2020-11-22 北京动物园
Trochalopteron morrisonianum,0,
Trochalopteron ngoclinhense,0,
Trochalopteron peninsulae,0,
Trochalopteron squamatum,0,
Trochalopteron subunicolor,0,
Trochalopteron variegatum,1,3个亚种;-----------------------------------------------------;2020-8-2 西藏吉隆镇扎村山路(variegatum)
Trochalopteron virgatum,0,
Trochalopteron yersini,0,
Montecincla cachinnans,0,
Montecincla fairbanki,0,
Montecincla jerdoni,0,
Montecincla meridionalis,0,
Heterophasia auricularis,0,
Heterophasia capistrata,1,3个亚种;-----------------------------------------------------;2020-8-2 西藏吉隆镇扎村山路(nigriceps)
Heterophasia desgodinsi,0,
Heterophasia gracilis,0,
Heterophasia melanoleuca,0,
Heterophasia picaoides,0,
Heterophasia pulchella,0,
Actinodura cyanouroptera,0,
Actinodura egertoni,0,
Actinodura morrisoniana,0,
Actinodura nipalensis,0,
Actinodura ramsayi,0,
Actinodura sodangorum,0,
Actinodura souliei,0,
Actinodura strigula,0,
Actinodura waldeni,0,
Leioptila annectens,0,
Minla ignotincta,0,
Leiothrix argentauris,1,9个亚种;-----------------------------------------------------;2019-12-20 广州中山大学南校区(引进种)
Leiothrix lutea,1,2个亚种;-----------------------------------------------------;2020-1-13 厦门天竺山(lutea);2020-11-2 西安祥裕森林公园(lutea)
Liocichla bugunorum,0,
Liocichla omeiensis,0,
Liocichla phoenicea,0,
Liocichla ripponi,0,
Liocichla steerii,0,
Argya affinis,0,
Argya altirostris,0,
Argya aylmeri,0,
Argya caudata,0,
Argya cinereifrons,0,
Argya earlei,0,
Argya fulva,0,
Argya gularis,0,
Argya huttoni,0,
Argya longirostris,0,
Argya malcolmi,0,
Argya rubiginosa,0,
Argya rufescens,0,
Argya squamiceps,0,
Argya striata,0,
Argya subrufa,0,
Turdoides atripennis,0,
Turdoides bicolor,0,
Turdoides chapini,0,
Turdoides gilberti,0,
Turdoides gymnogenys,0,
Turdoides hartlaubii,0,
Turdoides hindei,0,
Turdoides hypoleuca,0,
Turdoides jardineii,0,
Turdoides leucocephala,0,
Turdoides leucopygia,0,
Turdoides melanops,0,
Turdoides nipalensis,0,
Turdoides plebejus,0,
Turdoides reinwardtii,0,
Turdoides rufocinctus,0,
Turdoides sharpei,0,
Turdoides squamulata,0,
Turdoides tenebrosa,0,
Garrulax annamensis,0,
Garrulax bicolor,0,
Garrulax canorus,1,2个亚种;-----------------------------------------------------;2017-12 厦门忠仑公园(canorus)
Garrulax castanotis,0,
Garrulax ferrarius,0,
Garrulax leucolophus,1,4个亚种;-----------------------------------------------------;2019-8-20 新加坡植物园(引进种)
Garrulax maesi,0,
Garrulax merulinus,0,
Garrulax milleti,0,
Garrulax monileger,1,10个亚种;-----------------------------------------------------;2019-4-6 福州森林公园(melli)
Garrulax palliatus,0,
Garrulax rufifrons,0,
Garrulax strepitans,0,
Garrulax taewanus,0,
Ianthocincla bieti,0,
Ianthocincla cineracea,1,3个亚种;-----------------------------------------------------;2020-11-22 北京动物园(strenua)
Ianthocincla konkakinhensis,0,
Ianthocincla lunulata,0,
Ianthocincla maxima,0,
Ianthocincla ocellata,0,
Ianthocincla rufogularis,0,
Ianthocincla sukatschewi,0,
Pterorhinus albogularis,0,
Pterorhinus berthemyi,1,单型种(全);-----------------------------------------------------;2018-5-26 北京动物园
Pterorhinus caerulatus,0,
Pterorhinus chinensis,1,5个亚种;-----------------------------------------------------;2019-12-20 广州中山大学南校区(引进种);2022-1-24 海南三亚临春岭森林公园(monachus)
Pterorhinus courtoisi,1,2个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园(courtoisi)
Pterorhinus davidi,1,2个亚种;-----------------------------------------------------;2021-5-15 宁夏石嘴山贺兰山东麓(davidi)
Pterorhinus delesserti,0,
Pterorhinus galbanus,0,
Pterorhinus gularis,0,
Pterorhinus koslowi,0,
Pterorhinus lanceolatus,1,3个亚种;-----------------------------------------------------;2017-12 厦门翔安扬帆公园(latouchei)
Pterorhinus mitratus,0,
Pterorhinus nuchalis,0,
Pterorhinus pectoralis,1,4个亚种;-----------------------------------------------------;2020-1-24 福建莆田天马山(picticollis)
Pterorhinus perspicillatus,1,单型种(全);-----------------------------------------------------;2017-12 厦门湿地公园
Pterorhinus poecilorhynchus,1,单型种(全);-----------------------------------------------------;2018-10-7 台北动物园
Pterorhinus ruficeps,0,
Pterorhinus ruficollis,0,
Pterorhinus sannio,1,4个亚种;-----------------------------------------------------;2018-2 厦门集美大学(sannio)
Pterorhinus treacheri,0,
Pterorhinus vassali,0,
Pterorhinus waddelli,1,2个亚种;-----------------------------------------------------;2020-7-27 西藏雄色寺山脚(waddelliw)
Pterorhinus woodi,0,
Modulatrix stictigula,0,
Arcanator orostruthus,0,
Kakamega poliothorax,0,
Promerops cafer,0,
Promerops gurneyi,0,
Irena cyanogastra,0,
Irena puella,1,6个亚种;-----------------------------------------------------;2019-5-7 香港公园尤德观鸟园;2019-8-19 新加坡裕廊飞禽公园
Irena tweeddalii,0,
Corthylio calendula,1,3个亚种;-----------------------------------------------------;2022-9-17 多伦多Thompson公园(calendula)
Regulus goodfellowi,0,
Regulus ignicapilla,0,
Regulus madeirensis,0,
Regulus regulus,0,
Regulus satrapa,1,5个亚种;-----------------------------------------------------;2022-9-24 多伦多Thompson公园(satrapa)
Elachura formosa,1,单型种(全);-----------------------------------------------------;2022-3-22 厦门文山
Hyliota australis,0,
Hyliota flavigaster,0,
Hyliota usambara,0,
Hyliota violacea,0,
Campylorhynchus albobrunneus,0,
Campylorhynchus brunneicapillus,0,
Campylorhynchus capistratus,2,3-18 Hotel Bougainvillea 56.49%;3-25 Cerro Lodge 71.52%;3-25 Tarcoles--Tour en Bote 24.12%;3-26 PN Carara-Entrada principal 48.29%
Campylorhynchus chiapensis,0,
Campylorhynchus fasciatus,0,
Campylorhynchus griseus,0,
Campylorhynchus gularis,0,
Campylorhynchus humilis,0,
Campylorhynchus jocosus,0,
Campylorhynchus megalopterus,0,
Campylorhynchus nuchalis,0,
Campylorhynchus rufinucha,0,
Campylorhynchus turdinus,0,
Campylorhynchus yucatanicus,0,
Campylorhynchus zonatus,2,3-19 Donde Cope 6.00%;3-20 Estacion Biologica La Selva 25.69%;3-21 Arenal Observatory Lodge 21.06%;3-22 Arenal Observatory Lodge--access rd 4.30%
Odontorchilus branickii,0,
Odontorchilus cinereus,0,
Salpinctes obsoletus,0,
Catherpes mexicanus,0,
Hylorchilus navai,0,
Hylorchilus sumichrasti,0,
Cinnycerthia fulva,0,
Cinnycerthia olivascens,0,
Cinnycerthia peruana,0,
Cinnycerthia unirufa,0,
Cistothorus apolinari,0,
Cistothorus meridae,0,
Cistothorus palustris,1,14个亚种;-----------------------------------------------------;2022-7-16 多伦多Rouge beach公园(dissaeptus)
Cistothorus platensis,0,
Cistothorus stellaris,0,
Thryomanes bewickii,0,
Ferminia cerverai,17,单型种(全);-----------------------------------------------------;2022-12-26 古巴萨帕塔
Pheugopedius atrogularis,2,3-20 Estacion Biologica La Selva 18.82%;3-21 Arenal Observatory Lodge 10.24%;3-22 Arenal Observatory Lodge--access rd 12.86%
Pheugopedius coraya,0,
Pheugopedius eisenmanni,0,
Pheugopedius euophrys,0,
Pheugopedius fasciatoventris,0,
Pheugopedius felix,0,
Pheugopedius genibarbis,0,
Pheugopedius maculipectus,0,
Pheugopedius mystacalis,0,
Pheugopedius rutilus,2,3-25 Cerro Lodge 1.85%;3-26 PN Carara-Entrada principal 37.04%
Pheugopedius sclateri,0,
Pheugopedius spadix,0,
Thryophilus nicefori,0,
Thryophilus pleurostictus,0,
Thryophilus rufalbus,2,3-23 Hotel de Montana Monteverde 8.33%;3-24 Curi-Cancha Refugio de Vida Silvestre 31.94%;3-24 Reserva Bosque Nuboso Monteverde 3.96%;3-26 PN Carara-Entrada principal 20.58%
Thryophilus sernai,0,
Thryophilus sinaloa,0,
Cantorchilus elutus,0,
Cantorchilus griseus,0,
Cantorchilus guarayanus,0,
Cantorchilus leucopogon,0,
Cantorchilus leucotis,0,
Cantorchilus longirostris,0,
Cantorchilus modestus,2,3-18 Hotel Bougainvillea 25.03%;3-23 Hotel de Montana Monteverde 25.02%;3-24 Curi-Cancha Refugio de Vida Silvestre 34.04%;3-24 Reserva Bosque Nuboso Monteverde 7.05%;3-25 Cerro Lodge 3.30%
Cantorchilus nigricapillus,2,3-19 Donde Cope 22.00%;3-19 Tirimbina Rainforest 33.78%;3-20 Estacion Biologica La Selva 23.75%;3-21 Arenal Observatory Lodge 8.48%;3-22 Arenal Observatory Lodge--access rd 10.01%
Cantorchilus semibadius,2,3-26 PN Carara-Entrada principal 51.12%
Cantorchilus superciliaris,0,
Cantorchilus thoracicus,2,3-19 Tirimbina Rainforest 23.52%;3-20 Estacion Biologica La Selva 26.63%;3-21 Arenal Observatory Lodge 36.47%;3-22 Arenal Observatory Lodge--access rd 11.43%
Cantorchilus zeledoni,0,
Thryothorus ludovicianus,1,9个亚种;-----------------------------------------------------;2022-7-1 多伦多Guildwood公园(ludovicianus)
Troglodytes aedon,1,30个亚种;-----------------------------------------------------;2022-6-11 多伦多High park(aedon)
Troglodytes cobbi,0,
Troglodytes hiemalis,1,2个亚种;-----------------------------------------------------;2022-10-17 多伦多Thompson公园(hiemalis)
Troglodytes monticola,0,
Troglodytes ochraceus,2,3-18 Hotel Bougainvillea 1.52%;3-19 La Paz Waterfall Gardens 24.80%;3-21 Galeria de Colibriy Soda Cinchona 6.14%;3-24 Curi-Cancha Refugio de Vida Silvestre 14.29%;3-24 Reserva Bosque Nuboso Monteverde 32.33%
Troglodytes pacificus,0,
Troglodytes rufociliatus,0,
Troglodytes rufulus,0,
Troglodytes sissonii,0,
Troglodytes solstitialis,0,
Troglodytes tanneri,0,
Troglodytes troglodytes,1,27个亚种;-----------------------------------------------------;2020-8-2 西藏吉隆镇扎村山路(nipalensis);2020-11-2 西安祥裕森林公园(idius)
Thryorchilus browni,0,
Uropsila leucogastra,0,
Henicorhina anachoreta,0,
Henicorhina leucophrys,2,3-19 La Paz Waterfall Gardens 29.16%;3-21 Arenal Observatory Lodge 2.24%;3-21 Galeria de Colibriy Soda Cinchona 16.62%;3-23 Hotel de Montana Monteverde 6.25%;3-24 Curi-Cancha Refugio de Vida Silvestre 36.35%;3-24 Reserva Bosque Nuboso Monteverde 53.32%
Henicorhina leucoptera,0,
Henicorhina leucosticta,2,3-19 Donde Cope 5.00%;3-19 Tirimbina Rainforest 20.09%;3-20 Estacion Biologica La Selva 30.03%;3-21 Arenal Observatory Lodge 22.13%;3-22 Arenal Observatory Lodge--access rd 10.00%;3-24 Curi-Cancha Refugio de Vida Silvestre 6.09%
Henicorhina negreti,0,
Microcerculus bambla,0,
Microcerculus marginatus,0,
Microcerculus philomela,2,3-21 Arenal Observatory Lodge 24.87%;3-22 Arenal Observatory Lodge--access rd 5.71%
Microcerculus ustulatus,0,
Cyphorhinus arada,0,
Cyphorhinus phaeocephalus,2,3-21 Arenal Observatory Lodge 7.71%
Cyphorhinus thoracicus,0,
Ramphocaenus melanurus,2,3-20 Estacion Biologica La Selva 8.26%;3-21 Arenal Observatory Lodge 7.80%;3-22 Arenal Observatory Lodge--access rd 5.71%;3-26 PN Carara-Entrada principal 30.11%
Ramphocaenus sticturus,0,
Microbates cinereiventris,2,3-21 Arenal Observatory Lodge 6.92%
Microbates collaris,0,
Polioptila albiloris,2,3-25 Cerro Lodge 3.67%
Polioptila albiventris,0,
Polioptila attenboroughi,0,
Polioptila bilineata,2,3-19 Tirimbina Rainforest 5.14%;3-20 Estacion Biologica La Selva 14.76%;3-25 Cerro Lodge 7.70%;3-25 Tarcoles--Tour en Bote 5.06%;3-26 PN Carara-Entrada principal 24.04%
Polioptila caerulea,1,8个亚种;-----------------------------------------------------;2022-6-11 多伦多High park(caerulea)
Polioptila californica,0,
Polioptila clementsi,0,
Polioptila dumicola,0,
Polioptila facilis,0,
Polioptila guianensis,0,
Polioptila lactea,0,
Polioptila lembeyei,0,Sabana-Camaguey Archipelago
Polioptila melanura,0,
Polioptila nigriceps,0,
Polioptila paraensis,0,
Polioptila plumbea,0,
Polioptila schistaceigula,0,
Sitta arctica,0,
Sitta azurea,0,
Sitta canadensis,1,单型种(全);-----------------------------------------------------;2022-6-11 多伦多High park
Sitta carolinensis,1,6个亚种;-----------------------------------------------------;2022-6-22 多伦多High park(carolinensis)
Sitta cashmirensis,0,
Sitta castanea,0,
Sitta cinnamoventris,0,
Sitta europaea,1,21个亚种;-----------------------------------------------------;2019-10-12 哈尔滨市黑龙江省植物园(amurensis);2020-11-2 西安祥裕森林公园(sinensis)
Sitta formosa,0,
Sitta frontalis,0,
Sitta himalayensis,0,
Sitta insularis,0,
Sitta krueperi,0,
Sitta ledanti,0,
Sitta leucopsis,0,
Sitta magna,0,
Sitta nagaensis,0,
Sitta neglecta,0,
Sitta neumayer,0,
Sitta oenochlamys,0,
Sitta przewalskii,0,
Sitta pusilla,0,
Sitta pygmaea,0,
Sitta solangiae,0,
Sitta tephronota,0,
Sitta victoriae,0,
Sitta villosa,0,
Sitta whiteheadi,0,
Sitta yunnanensis,0,
Tichodroma muraria,1,2个亚种;-----------------------------------------------------;2002-7-30 西藏珠峰保护区(nepalensis)
Certhia americana,1,13个亚种;-----------------------------------------------------;2022-9-24 多伦多Thompson公园(americana)
Certhia brachydactyla,0,
Certhia discolor,0,喉无白色有别于所有其他旋木雀
Certhia familiaris,1,10个亚种;-----------------------------------------------------;2019-10-13 哈尔滨顾乡公园(daurica)
Certhia himalayana,0,
Certhia hodgsoni,0,
Certhia manipurensis,0,
Certhia nipalensis,0,
Certhia tianquanensis,0,
Salpornis salvadori,0,
Salpornis spilonota,0,
Dumetella carolinensis,1,单型种(全);-----------------------------------------------------;2022-6-18 多伦多Thompson公园;2022-12-26 古巴萨帕塔
Melanoptila glabrirostris,0,
Mimus dorsalis,0,
Mimus gilvus,0,
Mimus graysoni,0,
Mimus gundlachii,0,
Mimus longicaudatus,1,4个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Mimus macdonaldi,0,
Mimus melanotis,0,
Mimus parvulus,0,
Mimus patagonicus,0,
Mimus polyglottos,1,2个亚种(全);-----------------------------------------------------;2022-7-23 多伦多Thompson公园(polyglottos);2022-12-24 古巴哈瓦那(orpheuss)
Mimus saturninus,0,
Mimus thenca,0,
Mimus trifasciatus,0,
Mimus triurus,0,
Oreoscoptes montanus,0,
Toxostoma bendirei,0,
Toxostoma cinereum,0,
Toxostoma crissale,0,
Toxostoma curvirostre,0,
Toxostoma guttatum,0,
Toxostoma lecontei,0,
Toxostoma longirostre,0,
Toxostoma ocellatum,0,
Toxostoma redivivum,0,
Toxostoma rufum,1,2个亚种;-----------------------------------------------------;2022-6-19 多伦多岛(rufum)
Ramphocinclus brachyurus,0,
Melanotis caerulescens,0,
Melanotis hypoleucus,0,
Allenia fusca,0,
Margarops fuscatus,0,
Cinclocerthia gutturalis,0,
Cinclocerthia ruficauda,0,
Aplonis atrifusca,0,
Aplonis brunneicapillus,0,
Aplonis cantoroides,0,
Aplonis cinerascens,0,
Aplonis circumscripta,0,
Aplonis corvina,0,
Aplonis crassa,0,
Aplonis dichroa,0,
Aplonis feadensis,0,
Aplonis fusca,0,
Aplonis grandis,0,
Aplonis insularis,0,
Aplonis magna,0,
Aplonis mavornata,0,
Aplonis metallica,0,
Aplonis minor,0,
Aplonis mysolensis,0,
Aplonis mystacea,0,
Aplonis opaca,0,
Aplonis panayensis,1,14个亚种;-----------------------------------------------------;2019-8-18 新加坡巴西立公园(strigata)
Aplonis pelzelni,0,
Aplonis santovestris,0,
Aplonis striata,0,
Aplonis tabuensis,0,
Aplonis zelandica,0,
Mino anais,0,
Mino dumontii,1,单型种(全);-----------------------------------------------------;2019-5-7 香港公园尤德观鸟园;2019-8-19 新加坡裕廊飞禽公园
Mino kreffti,0,
Basilornis celebensis,0,
Basilornis corythaix,0,
Basilornis galeatus,0,
Goodfellowia miranda,0,
Sarcops calvus,1,3个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Streptocitta albertinae,0,
Streptocitta albicollis,0,
Enodes erythrophris,0,
Scissirostrum dubium,0,
Saroglossa spilopterus,0,
Ampeliceps coronatus,1,单型种(全);-----------------------------------------------------;2019-5-7 香港公园尤德观鸟园
Gracula enganensis,0,
Gracula indica,0,
Gracula ptilogenys,0,
Gracula religiosa,1,8个亚种;-----------------------------------------------------;2019-8-20 新加坡植物园(religiosa)
Gracula robusta,0,
Gracula venerata,0,
Acridotheres albocinctus,0,
Acridotheres burmannicus,0,
Acridotheres cinereus,0,
Acridotheres cristatellus,1,3个亚种;-----------------------------------------------------;2018-1 厦门机场附近(cristatellus);2020-4-24 杭州植物园(cristatellus);2022-1-18 海南南渡江(brevipennis)
Acridotheres fuscus,0,
Acridotheres ginginianus,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园;2023-1-15 阿联酋拉斯海玛
Acridotheres grandis,1,单型种(全);-----------------------------------------------------;2020-11-22 北京动物园
Acridotheres javanicus,1,单型种(全);-----------------------------------------------------;2018-10-1 台湾高雄卫武营都会公园;2019-8-17 新加坡
Acridotheres leucocephalus,0,
Acridotheres melanopterus,1,3个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园(melanopterus)
Acridotheres tristis,1,2个亚种;-----------------------------------------------------;2018-4 厦门集美大学(tristis);2018-10-1 台湾(tristis);2019-1 新西兰北岛(tristis);2019-8-17 新加坡(tristis);2022-1-18 海南儋州(tristis);2023-1-9 阿联酋迪拜(引进种)
Spodiopsar cineraceus,1,单型种(全);-----------------------------------------------------;2018-1-1 澳门郊野公园;2021-2-4 莆田涵江网红海
Spodiopsar sericeus,1,单型种(全);-----------------------------------------------------;2018-5-26 北京大学;2019-3 厦门集美大学;2022-1-19 海南儋州
Gracupica contra,1,2个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园(contra);2023-1-18 阿联酋迪拜(引进种)
Gracupica floweri,0,
Gracupica jalla,0,
Gracupica nigricollis,1,单型种(全);-----------------------------------------------------;2017-12 厦门湿地公园;2022-1-18 海南白沙门公园
Agropsar philippensis,0,
Agropsar sturninus,0,
Sturnia blythii,0,
Sturnia erythropygia,0,
Sturnia malabarica,0,
Sturnia pagodarum,0,
Sturnia sinensis,1,单型种(全);-----------------------------------------------------;2018-4 厦门翔安东埭桥水库;2022-1-18 海南南渡江
Sturnornis albofrontatus,0,
